,text,title,author
6110,"there was a fairly easy pass through that wall of mountains behind us,",Herland,"Gilman, Charlotte Perkins"
6111,"and there is no doubt in my mind that these people were of Aryan stock,",Herland,"Gilman, Charlotte Perkins"
6112,and were once in contact with the best civilization of the old world.,Herland,"Gilman, Charlotte Perkins"
6113,"They were ""white,"" but somewhat darker than our northern races because",Herland,"Gilman, Charlotte Perkins"
6114,of their constant exposure to sun and air.,Herland,"Gilman, Charlotte Perkins"
6115,,Herland,"Gilman, Charlotte Perkins"
6116,"The country was far larger then, including much land beyond the pass,",Herland,"Gilman, Charlotte Perkins"
6117,"and a strip of coast. They had ships, commerce, an army, a king--for at",Herland,"Gilman, Charlotte Perkins"
6118,that time they were what they so calmly called us--a bi-sexual race.,Herland,"Gilman, Charlotte Perkins"
6119,,Herland,"Gilman, Charlotte Perkins"
6120,What happened to them first was merely a succession of historic,Herland,"Gilman, Charlotte Perkins"
6121,misfortunes such as have befallen other nations often enough. They,Herland,"Gilman, Charlotte Perkins"
6122,"were decimated by war, driven up from their coastline till finally the",Herland,"Gilman, Charlotte Perkins"
6123,"reduced population, with many of the men killed in battle, occupied this",Herland,"Gilman, Charlotte Perkins"
6124,"hinterland, and defended it for years, in the mountain passes. Where it",Herland,"Gilman, Charlotte Perkins"
6125,was open to any possible attack from below they strengthened the natural,Herland,"Gilman, Charlotte Perkins"
6126,"defenses so that it became unscalably secure, as we found it.",Herland,"Gilman, Charlotte Perkins"
6127,,Herland,"Gilman, Charlotte Perkins"
6128,"They were a polygamous people, and a slave-holding people, like all of",Herland,"Gilman, Charlotte Perkins"
6129,their time; and during the generation or two of this struggle to defend,Herland,"Gilman, Charlotte Perkins"
6130,"their mountain home they built the fortresses, such as the one we were",Herland,"Gilman, Charlotte Perkins"
6131,"held in, and other of their oldest buildings, some still in use. Nothing",Herland,"Gilman, Charlotte Perkins"
6132,"but earthquakes could destroy such architecture--huge solid blocks,",Herland,"Gilman, Charlotte Perkins"
6133,holding by their own weight. They must have had efficient workmen and,Herland,"Gilman, Charlotte Perkins"
6134,enough of them in those days.,Herland,"Gilman, Charlotte Perkins"
6135,,Herland,"Gilman, Charlotte Perkins"
6136,"They made a brave fight for their existence, but no nation can stand",Herland,"Gilman, Charlotte Perkins"
6137,"up against what the steamship companies call ""an act of God."" While",Herland,"Gilman, Charlotte Perkins"
6138,the whole fighting force was doing its best to defend their mountain,Herland,"Gilman, Charlotte Perkins"
6139,"pathway, there occurred a volcanic outburst, with some local tremors,",Herland,"Gilman, Charlotte Perkins"
6140,and the result was the complete filling up of the pass--their only,Herland,"Gilman, Charlotte Perkins"
6141,"outlet. Instead of a passage, a new ridge, sheer and high, stood between",Herland,"Gilman, Charlotte Perkins"
6142,"them and the sea; they were walled in, and beneath that wall lay their",Herland,"Gilman, Charlotte Perkins"
6143,"whole little army. Very few men were left alive, save the slaves;",Herland,"Gilman, Charlotte Perkins"
6144,"and these now seized their opportunity, rose in revolt, killed their",Herland,"Gilman, Charlotte Perkins"
6145,"remaining masters even to the youngest boy, killed the old women too,",Herland,"Gilman, Charlotte Perkins"
6146,"and the mothers, intending to take possession of the country with the",Herland,"Gilman, Charlotte Perkins"
6147,remaining young women and girls.,Herland,"Gilman, Charlotte Perkins"
6148,,Herland,"Gilman, Charlotte Perkins"
6149,But this succession of misfortunes was too much for those infuriated,Herland,"Gilman, Charlotte Perkins"
6150,"virgins. There were many of them, and but few of these would-be masters,",Herland,"Gilman, Charlotte Perkins"
6151,"so the young women, instead of submitting, rose in sheer desperation and",Herland,"Gilman, Charlotte Perkins"
6152,slew their brutal conquerors.,Herland,"Gilman, Charlotte Perkins"
6153,,Herland,"Gilman, Charlotte Perkins"
6154,"This sounds like Titus Andronicus, I know, but that is their account. I",Herland,"Gilman, Charlotte Perkins"
6155,suppose they were about crazy--can you blame them?,Herland,"Gilman, Charlotte Perkins"
6156,,Herland,"Gilman, Charlotte Perkins"
6157,There was literally no one left on this beautiful high garden land but a,Herland,"Gilman, Charlotte Perkins"
6158,bunch of hysterical girls and some older slave women.,Herland,"Gilman, Charlotte Perkins"
6159,,Herland,"Gilman, Charlotte Perkins"
6160,That was about two thousand years ago.,Herland,"Gilman, Charlotte Perkins"
6161,,Herland,"Gilman, Charlotte Perkins"
6162,At first there was a period of sheer despair. The mountains towered,Herland,"Gilman, Charlotte Perkins"
6163,"between them and their old enemies, but also between them and escape.",Herland,"Gilman, Charlotte Perkins"
6164,There was no way up or down or out--they simply had to stay there. Some,Herland,"Gilman, Charlotte Perkins"
6165,"were for suicide, but not the majority. They must have been a plucky",Herland,"Gilman, Charlotte Perkins"
6166,"lot, as a whole, and they decided to live--as long as they did live.",Herland,"Gilman, Charlotte Perkins"
6167,"Of course they had hope, as youth must, that something would happen to",Herland,"Gilman, Charlotte Perkins"
6168,change their fate.,Herland,"Gilman, Charlotte Perkins"
6169,,Herland,"Gilman, Charlotte Perkins"
6170,"So they set to work, to bury the dead, to plow and sow, to care for one",Herland,"Gilman, Charlotte Perkins"
6171,another.,Herland,"Gilman, Charlotte Perkins"
6172,,Herland,"Gilman, Charlotte Perkins"
6173,"Speaking of burying the dead, I will set down while I think of it, that",Herland,"Gilman, Charlotte Perkins"
6174,"they had adopted cremation in about the thirteenth century, for the same",Herland,"Gilman, Charlotte Perkins"
6175,reason that they had left off raising cattle--they could not spare,Herland,"Gilman, Charlotte Perkins"
6176,the room. They were much surprised to learn that we were still,Herland,"Gilman, Charlotte Perkins"
6177,"burying--asked our reasons for it, and were much dissatisfied with what",Herland,"Gilman, Charlotte Perkins"
6178,"we gave. We told them of the belief in the resurrection of the body, and",Herland,"Gilman, Charlotte Perkins"
6179,they asked if our God was not as well able to resurrect from ashes as,Herland,"Gilman, Charlotte Perkins"
6180,from long corruption. We told them of how people thought it repugnant to,Herland,"Gilman, Charlotte Perkins"
6181,"have their loved ones burn, and they asked if it was less repugnant to",Herland,"Gilman, Charlotte Perkins"
6182,"have them decay. They were inconveniently reasonable, those women.",Herland,"Gilman, Charlotte Perkins"
6183,,Herland,"Gilman, Charlotte Perkins"
6184,Well--that original bunch of girls set to work to clean up the place and,Herland,"Gilman, Charlotte Perkins"
6185,make their living as best they could. Some of the remaining slave women,Herland,"Gilman, Charlotte Perkins"
6186,"rendered invaluable service, teaching such trades as they knew. They",Herland,"Gilman, Charlotte Perkins"
6187,"had such records as were then kept, all the tools and implements of the",Herland,"Gilman, Charlotte Perkins"
6188,"time, and a most fertile land to work in.",Herland,"Gilman, Charlotte Perkins"
6189,,Herland,"Gilman, Charlotte Perkins"
6190,"There were a handful of the younger matrons who had escaped slaughter,",Herland,"Gilman, Charlotte Perkins"
6191,"and a few babies were born after the cataclysm--but only two boys, and",Herland,"Gilman, Charlotte Perkins"
6192,they both died.,Herland,"Gilman, Charlotte Perkins"
6193,,Herland,"Gilman, Charlotte Perkins"
6194,"For five or ten years they worked together, growing stronger and wiser",Herland,"Gilman, Charlotte Perkins"
6195,"and more and more mutually attached, and then the miracle happened--one",Herland,"Gilman, Charlotte Perkins"
6196,of these young women bore a child. Of course they all thought there must,Herland,"Gilman, Charlotte Perkins"
6197,"be a man somewhere, but none was found. Then they decided it must be a",Herland,"Gilman, Charlotte Perkins"
6198,"direct gift from the gods, and placed the proud mother in the Temple of",Herland,"Gilman, Charlotte Perkins"
6199,"Maaia--their Goddess of Motherhood--under strict watch. And there,",Herland,"Gilman, Charlotte Perkins"
6200,"as years passed, this wonder-woman bore child after child, five of",Herland,"Gilman, Charlotte Perkins"
6201,them--all girls.,Herland,"Gilman, Charlotte Perkins"
6202,,Herland,"Gilman, Charlotte Perkins"
6203,"I did my best, keenly interested as I have always been in sociology and",Herland,"Gilman, Charlotte Perkins"
6204,"social psychology, to reconstruct in my mind the real position of these",Herland,"Gilman, Charlotte Perkins"
6205,"ancient women. There were some five or six hundred of them, and they",Herland,"Gilman, Charlotte Perkins"
6206,were harem-bred; yet for the few preceding generations they had been,Herland,"Gilman, Charlotte Perkins"
6207,reared in the atmosphere of such heroic struggle that the stock must,Herland,"Gilman, Charlotte Perkins"
6208,"have been toughened somewhat. Left alone in that terrific orphanhood,",Herland,"Gilman, Charlotte Perkins"
6209,"they had clung together, supporting one another and their little",Herland,"Gilman, Charlotte Perkins"
6210,"sisters, and developing unknown powers in the stress of new necessity.",Herland,"Gilman, Charlotte Perkins"
6211,"To this pain-hardened and work-strengthened group, who had lost not only",Herland,"Gilman, Charlotte Perkins"
6212,"the love and care of parents, but the hope of ever having children of",Herland,"Gilman, Charlotte Perkins"
6213,"their own, there now dawned the new hope.",Herland,"Gilman, Charlotte Perkins"
6214,,Herland,"Gilman, Charlotte Perkins"
6215,"Here at last was Motherhood, and though it was not for all of them",Herland,"Gilman, Charlotte Perkins"
6216,"personally, it might--if the power was inherited--found here a new race.",Herland,"Gilman, Charlotte Perkins"
6217,,Herland,"Gilman, Charlotte Perkins"
6218,"It may be imagined how those five Daughters of Maaia, Children of the",Herland,"Gilman, Charlotte Perkins"
6219,"Temple, Mothers of the Future--they had all the titles that love and",Herland,"Gilman, Charlotte Perkins"
6220,hope and reverence could give--were reared. The whole little nation,Herland,"Gilman, Charlotte Perkins"
6221,"of women surrounded them with loving service, and waited, between a",Herland,"Gilman, Charlotte Perkins"
6222,"boundless hope and an equally boundless despair, to see if they, too,",Herland,"Gilman, Charlotte Perkins"
6223,would be mothers.,Herland,"Gilman, Charlotte Perkins"
6224,,Herland,"Gilman, Charlotte Perkins"
6225,And they were! As fast as they reached the age of twenty-five they began,Herland,"Gilman, Charlotte Perkins"
6226,"bearing. Each of them, like her mother, bore five daughters. Presently",Herland,"Gilman, Charlotte Perkins"
6227,"there were twenty-five New Women, Mothers in their own right, and the",Herland,"Gilman, Charlotte Perkins"
6228,whole spirit of the country changed from mourning and mere courageous,Herland,"Gilman, Charlotte Perkins"
6229,"resignation to proud joy. The older women, those who remembered men,",Herland,"Gilman, Charlotte Perkins"
6230,"died off; the youngest of all the first lot of course died too, after",Herland,"Gilman, Charlotte Perkins"
6231,"a while, and by that time there were left one hundred and fifty-five",Herland,"Gilman, Charlotte Perkins"
6232,"parthenogenetic women, founding a new race.",Herland,"Gilman, Charlotte Perkins"
6233,,Herland,"Gilman, Charlotte Perkins"
6234,They inherited all that the devoted care of that declining band of,Herland,"Gilman, Charlotte Perkins"
6235,original ones could leave them. Their little country was quite safe.,Herland,"Gilman, Charlotte Perkins"
6236,Their farms and gardens were all in full production. Such industries,Herland,"Gilman, Charlotte Perkins"
6237,as they had were in careful order. The records of their past were all,Herland,"Gilman, Charlotte Perkins"
6238,"preserved, and for years the older women had spent their time in the",Herland,"Gilman, Charlotte Perkins"
6239,"best teaching they were capable of, that they might leave to the little",Herland,"Gilman, Charlotte Perkins"
6240,group of sisters and mothers all they possessed of skill and knowledge.,Herland,"Gilman, Charlotte Perkins"
6241,,Herland,"Gilman, Charlotte Perkins"
6242,"There you have the start of Herland! One family, all descended from one",Herland,"Gilman, Charlotte Perkins"
6243,mother! She lived to a hundred years old; lived to see her hundred and,Herland,"Gilman, Charlotte Perkins"
6244,twenty-five great-granddaughters born; lived as Queen-Priestess-Mother,Herland,"Gilman, Charlotte Perkins"
6245,of them all; and died with a nobler pride and a fuller joy than perhaps,Herland,"Gilman, Charlotte Perkins"
6246,any human soul has ever known--she alone had founded a new race!,Herland,"Gilman, Charlotte Perkins"
6247,,Herland,"Gilman, Charlotte Perkins"
6248,"The first five daughters had grown up in an atmosphere of holy calm,",Herland,"Gilman, Charlotte Perkins"
6249,"of awed watchful waiting, of breathless prayer. To them the longed-for",Herland,"Gilman, Charlotte Perkins"
6250,"motherhood was not only a personal joy, but a nation's hope. Their",Herland,"Gilman, Charlotte Perkins"
6251,"twenty-five daughters in turn, with a stronger hope, a richer, wider",Herland,"Gilman, Charlotte Perkins"
6252,"outlook, with the devoted love and care of all the surviving population,",Herland,"Gilman, Charlotte Perkins"
6253,"grew up as a holy sisterhood, their whole ardent youth looking",Herland,"Gilman, Charlotte Perkins"
6254,forward to their great office. And at last they were left alone; the,Herland,"Gilman, Charlotte Perkins"
6255,"white-haired First Mother was gone, and this one family, five sisters,",Herland,"Gilman, Charlotte Perkins"
6256,"twenty-five first cousins, and a hundred and twenty-five second cousins,",Herland,"Gilman, Charlotte Perkins"
6257,began a new race.,Herland,"Gilman, Charlotte Perkins"
6258,,Herland,"Gilman, Charlotte Perkins"
6259,"Here you have human beings, unquestionably, but what we were slow in",Herland,"Gilman, Charlotte Perkins"
6260,"understanding was how these ultra-women, inheriting only from women, had",Herland,"Gilman, Charlotte Perkins"
6261,"eliminated not only certain masculine characteristics, which of",Herland,"Gilman, Charlotte Perkins"
6262,"course we did not look for, but so much of what we had always thought",Herland,"Gilman, Charlotte Perkins"
6263,essentially feminine.,Herland,"Gilman, Charlotte Perkins"
6264,,Herland,"Gilman, Charlotte Perkins"
6265,The tradition of men as guardians and protectors had quite died out.,Herland,"Gilman, Charlotte Perkins"
6266,These stalwart virgins had no men to fear and therefore no need of,Herland,"Gilman, Charlotte Perkins"
6267,protection. As to wild beasts--there were none in their sheltered land.,Herland,"Gilman, Charlotte Perkins"
6268,,Herland,"Gilman, Charlotte Perkins"
6269,"The power of mother-love, that maternal instinct we so highly laud, was",Herland,"Gilman, Charlotte Perkins"
6270,"theirs of course, raised to its highest power; and a sister-love which,",Herland,"Gilman, Charlotte Perkins"
6271,"even while recognizing the actual relationship, we found it hard to",Herland,"Gilman, Charlotte Perkins"
6272,credit.,Herland,"Gilman, Charlotte Perkins"
6273,,Herland,"Gilman, Charlotte Perkins"
6274,"Terry, incredulous, even contemptuous, when we were alone, refused to",Herland,"Gilman, Charlotte Perkins"
6275,"believe the story. ""A lot of traditions as old as Herodotus--and",Herland,"Gilman, Charlotte Perkins"
6276,"about as trustworthy!"" he said. ""It's likely women--just a pack of",Herland,"Gilman, Charlotte Perkins"
6277,women--would have hung together like that! We all know women can't,Herland,"Gilman, Charlotte Perkins"
6278,"organize--that they scrap like anything--are frightfully jealous.""",Herland,"Gilman, Charlotte Perkins"
6279,,Herland,"Gilman, Charlotte Perkins"
6280,"""But these New Ladies didn't have anyone to be jealous of, remember,""",Herland,"Gilman, Charlotte Perkins"
6281,drawled Jeff.,Herland,"Gilman, Charlotte Perkins"
6282,,Herland,"Gilman, Charlotte Perkins"
6283,"""That's a likely story,"" Terry sneered.",Herland,"Gilman, Charlotte Perkins"
6284,,Herland,"Gilman, Charlotte Perkins"
6285,"""Why don't you invent a likelier one?"" I asked him. ""Here ARE the",Herland,"Gilman, Charlotte Perkins"
6286,"women--nothing but women, and you yourself admit there's no trace of a",Herland,"Gilman, Charlotte Perkins"
6287,"man in the country."" This was after we had been about a good deal.",Herland,"Gilman, Charlotte Perkins"
6288,,Herland,"Gilman, Charlotte Perkins"
6289,"""I'll admit that,"" he growled. ""And it's a big miss, too. There's not",Herland,"Gilman, Charlotte Perkins"
6290,only no fun without 'em--no real sport--no competition; but these women,Herland,"Gilman, Charlotte Perkins"
6291,"aren't WOMANLY. You know they aren't.""",Herland,"Gilman, Charlotte Perkins"
6292,,Herland,"Gilman, Charlotte Perkins"
6293,That kind of talk always set Jeff going; and I gradually grew to side,Herland,"Gilman, Charlotte Perkins"
6294,"with him. ""Then you don't call a breed of women whose one concern is",Herland,"Gilman, Charlotte Perkins"
6295,"motherhood--womanly?"" he asked.",Herland,"Gilman, Charlotte Perkins"
6296,,Herland,"Gilman, Charlotte Perkins"
6297,"""Indeed I don't,"" snapped Terry. ""What does a man care for",Herland,"Gilman, Charlotte Perkins"
6298,motherhood--when he hasn't a ghost of a chance at fatherhood? And,Herland,"Gilman, Charlotte Perkins"
6299,besides--what's the good of talking sentiment when we are just men,Herland,"Gilman, Charlotte Perkins"
6300,together? What a man wants of women is a good deal more than all this,Herland,"Gilman, Charlotte Perkins"
6301,"'motherhood'!""",Herland,"Gilman, Charlotte Perkins"
6302,,Herland,"Gilman, Charlotte Perkins"
6303,We were as patient as possible with Terry. He had lived about nine,Herland,"Gilman, Charlotte Perkins"
6304,"months among the ""Colonels"" when he made that outburst; and with",Herland,"Gilman, Charlotte Perkins"
6305,no chance at any more strenuous excitement than our gymnastics gave,Herland,"Gilman, Charlotte Perkins"
6306,us--save for our escape fiasco. I don't suppose Terry had ever lived so,Herland,"Gilman, Charlotte Perkins"
6307,"long with neither Love, Combat, nor Danger to employ his superabundant",Herland,"Gilman, Charlotte Perkins"
6308,"energies, and he was irritable. Neither Jeff nor I found it so wearing.",Herland,"Gilman, Charlotte Perkins"
6309,I was so much interested intellectually that our confinement did not,Herland,"Gilman, Charlotte Perkins"
6310,"wear on me; and as for Jeff, bless his heart!--he enjoyed the society of",Herland,"Gilman, Charlotte Perkins"
6311,that tutor of his almost as much as if she had been a girl--I don't know,Herland,"Gilman, Charlotte Perkins"
6312,but more.,Herland,"Gilman, Charlotte Perkins"
6313,,Herland,"Gilman, Charlotte Perkins"
6314,"As to Terry's criticism, it was true. These women, whose essential",Herland,"Gilman, Charlotte Perkins"
6315,"distinction of motherhood was the dominant note of their whole culture,",Herland,"Gilman, Charlotte Perkins"
6316,"were strikingly deficient in what we call ""femininity."" This led me very",Herland,"Gilman, Charlotte Perkins"
6317,"promptly to the conviction that those ""feminine charms"" we are so fond",Herland,"Gilman, Charlotte Perkins"
6318,"of are not feminine at all, but mere reflected masculinity--developed to",Herland,"Gilman, Charlotte Perkins"
6319,"please us because they had to please us, and in no way essential to",Herland,"Gilman, Charlotte Perkins"
6320,the real fulfillment of their great process. But Terry came to no such,Herland,"Gilman, Charlotte Perkins"
6321,conclusion.,Herland,"Gilman, Charlotte Perkins"
6322,,Herland,"Gilman, Charlotte Perkins"
6323,"""Just you wait till I get out!"" he muttered.",Herland,"Gilman, Charlotte Perkins"
6324,,Herland,"Gilman, Charlotte Perkins"
6325,"Then we both cautioned him. ""Look here, Terry, my boy! You be careful!",Herland,"Gilman, Charlotte Perkins"
6326,They've been mighty good to us--but do you remember the anesthesia? If,Herland,"Gilman, Charlotte Perkins"
6327,"you do any mischief in this virgin land, beware of the vengeance of the",Herland,"Gilman, Charlotte Perkins"
6328,"Maiden Aunts! Come, be a man! It won't be forever.""",Herland,"Gilman, Charlotte Perkins"
6329,,Herland,"Gilman, Charlotte Perkins"
6330,To return to the history:,Herland,"Gilman, Charlotte Perkins"
6331,,Herland,"Gilman, Charlotte Perkins"
6332,"They began at once to plan and built for their children, all the",Herland,"Gilman, Charlotte Perkins"
6333,strength and intelligence of the whole of them devoted to that one,Herland,"Gilman, Charlotte Perkins"
6334,"thing. Each girl, of course, was reared in full knowledge of her",Herland,"Gilman, Charlotte Perkins"
6335,"Crowning Office, and they had, even then, very high ideas of the molding",Herland,"Gilman, Charlotte Perkins"
6336,"powers of the mother, as well as those of education.",Herland,"Gilman, Charlotte Perkins"
6337,,Herland,"Gilman, Charlotte Perkins"
6338,"Such high ideals as they had! Beauty, Health, Strength, Intellect,",Herland,"Gilman, Charlotte Perkins"
6339,Goodness--for those they prayed and worked.,Herland,"Gilman, Charlotte Perkins"
6340,,Herland,"Gilman, Charlotte Perkins"
6341,They had no enemies; they themselves were all sisters and friends. The,Herland,"Gilman, Charlotte Perkins"
6342,"land was fair before them, and a great future began to form itself in",Herland,"Gilman, Charlotte Perkins"
6343,their minds.,Herland,"Gilman, Charlotte Perkins"
6344,,Herland,"Gilman, Charlotte Perkins"
6345,The religion they had to begin with was much like that of old Greece--a,Herland,"Gilman, Charlotte Perkins"
6346,number of gods and goddesses; but they lost all interest in deities,Herland,"Gilman, Charlotte Perkins"
6347,"of war and plunder, and gradually centered on their Mother Goddess",Herland,"Gilman, Charlotte Perkins"
6348,"altogether. Then, as they grew more intelligent, this had turned into a",Herland,"Gilman, Charlotte Perkins"
6349,sort of Maternal Pantheism.,Herland,"Gilman, Charlotte Perkins"
6350,,Herland,"Gilman, Charlotte Perkins"
6351,"Here was Mother Earth, bearing fruit. All that they ate was fruit of",Herland,"Gilman, Charlotte Perkins"
6352,"motherhood, from seed or egg or their product. By motherhood they were",Herland,"Gilman, Charlotte Perkins"
6353,"born and by motherhood they lived--life was, to them, just the long",Herland,"Gilman, Charlotte Perkins"
6354,cycle of motherhood.,Herland,"Gilman, Charlotte Perkins"
6355,,Herland,"Gilman, Charlotte Perkins"
6356,But very early they recognized the need of improvement as well as,Herland,"Gilman, Charlotte Perkins"
6357,"of mere repetition, and devoted their combined intelligence to that",Herland,"Gilman, Charlotte Perkins"
6358,problem--how to make the best kind of people. First this was merely the,Herland,"Gilman, Charlotte Perkins"
6359,"hope of bearing better ones, and then they recognized that however",Herland,"Gilman, Charlotte Perkins"
6360,"the children differed at birth, the real growth lay later--through",Herland,"Gilman, Charlotte Perkins"
6361,education.,Herland,"Gilman, Charlotte Perkins"
6362,,Herland,"Gilman, Charlotte Perkins"
6363,Then things began to hum.,Herland,"Gilman, Charlotte Perkins"
6364,,Herland,"Gilman, Charlotte Perkins"
6365,As I learned more and more to appreciate what these women had,Herland,"Gilman, Charlotte Perkins"
6366,"accomplished, the less proud I was of what we, with all our manhood, had",Herland,"Gilman, Charlotte Perkins"
6367,done.,Herland,"Gilman, Charlotte Perkins"
6368,,Herland,"Gilman, Charlotte Perkins"
6369,"You see, they had had no wars. They had had no kings, and no priests,",Herland,"Gilman, Charlotte Perkins"
6370,"and no aristocracies. They were sisters, and as they grew, they grew",Herland,"Gilman, Charlotte Perkins"
6371,"together--not by competition, but by united action.",Herland,"Gilman, Charlotte Perkins"
6372,,Herland,"Gilman, Charlotte Perkins"
6373,"We tried to put in a good word for competition, and they were keenly",Herland,"Gilman, Charlotte Perkins"
6374,"interested. Indeed, we soon found from their earnest questions of us",Herland,"Gilman, Charlotte Perkins"
6375,that they were prepared to believe our world must be better than theirs.,Herland,"Gilman, Charlotte Perkins"
6376,They were not sure; they wanted to know; but there was no such arrogance,Herland,"Gilman, Charlotte Perkins"
6377,about them as might have been expected.,Herland,"Gilman, Charlotte Perkins"
6378,,Herland,"Gilman, Charlotte Perkins"
6379,"We rather spread ourselves, telling of the advantages of competition:",Herland,"Gilman, Charlotte Perkins"
6380,"how it developed fine qualities; that without it there would be ""no",Herland,"Gilman, Charlotte Perkins"
6381,"stimulus to industry."" Terry was very strong on that point.",Herland,"Gilman, Charlotte Perkins"
6382,,Herland,"Gilman, Charlotte Perkins"
6383,"""No stimulus to industry,"" they repeated, with that puzzled look we had",Herland,"Gilman, Charlotte Perkins"
6384,"learned to know so well. ""STIMULUS? TO INDUSTRY? But don't you LIKE to",Herland,"Gilman, Charlotte Perkins"
6385,"work?""",Herland,"Gilman, Charlotte Perkins"
6386,,Herland,"Gilman, Charlotte Perkins"
6387,"""No man would work unless he had to,"" Terry declared.",Herland,"Gilman, Charlotte Perkins"
6388,,Herland,"Gilman, Charlotte Perkins"
6389,"""Oh, no MAN! You mean that is one of your sex distinctions?""",Herland,"Gilman, Charlotte Perkins"
6390,,Herland,"Gilman, Charlotte Perkins"
6391,"""No, indeed!"" he said hastily. ""No one, I mean, man or woman, would work",Herland,"Gilman, Charlotte Perkins"
6392,"without incentive. Competition is the--the motor power, you see.""",Herland,"Gilman, Charlotte Perkins"
6393,,Herland,"Gilman, Charlotte Perkins"
6394,"""It is not with us,"" they explained gently, ""so it is hard for us to",Herland,"Gilman, Charlotte Perkins"
6395,"understand. Do you mean, for instance, that with you no mother would",Herland,"Gilman, Charlotte Perkins"
6396,"work for her children without the stimulus of competition?""",Herland,"Gilman, Charlotte Perkins"
6397,,Herland,"Gilman, Charlotte Perkins"
6398,"No, he admitted that he did not mean that. Mothers, he supposed, would",Herland,"Gilman, Charlotte Perkins"
6399,of course work for their children in the home; but the world's work,Herland,"Gilman, Charlotte Perkins"
6400,"was different--that had to be done by men, and required the competitive",Herland,"Gilman, Charlotte Perkins"
6401,element.,Herland,"Gilman, Charlotte Perkins"
6402,,Herland,"Gilman, Charlotte Perkins"
6403,All our teachers were eagerly interested.,Herland,"Gilman, Charlotte Perkins"
6404,,Herland,"Gilman, Charlotte Perkins"
6405,"""We want so much to know--you have the whole world to tell us of, and we",Herland,"Gilman, Charlotte Perkins"
6406,have only our little land! And there are two of you--the two sexes--to,Herland,"Gilman, Charlotte Perkins"
6407,love and help one another. It must be a rich and wonderful world. Tell,Herland,"Gilman, Charlotte Perkins"
6408,"us--what is the work of the world, that men do--which we have not here?""",Herland,"Gilman, Charlotte Perkins"
6409,,Herland,"Gilman, Charlotte Perkins"
6410,"""Oh, everything,"" Terry said grandly. ""The men do everything, with us.""",Herland,"Gilman, Charlotte Perkins"
6411,"He squared his broad shoulders and lifted his chest. ""We do not allow",Herland,"Gilman, Charlotte Perkins"
6412,our women to work. Women are loved--idolized--honored--kept in the home,Herland,"Gilman, Charlotte Perkins"
6413,"to care for the children.""",Herland,"Gilman, Charlotte Perkins"
6414,,Herland,"Gilman, Charlotte Perkins"
6415,"""What is 'the home'?"" asked Somel a little wistfully.",Herland,"Gilman, Charlotte Perkins"
6416,,Herland,"Gilman, Charlotte Perkins"
6417,"But Zava begged: ""Tell me first, do NO women work, really?""",Herland,"Gilman, Charlotte Perkins"
6418,,Herland,"Gilman, Charlotte Perkins"
6419,"""Why, yes,"" Terry admitted. ""Some have to, of the poorer sort.""",Herland,"Gilman, Charlotte Perkins"
6420,,Herland,"Gilman, Charlotte Perkins"
6421,"""About how many--in your country?""",Herland,"Gilman, Charlotte Perkins"
6422,,Herland,"Gilman, Charlotte Perkins"
6423,"""About seven or eight million,"" said Jeff, as mischievous as ever.",Herland,"Gilman, Charlotte Perkins"
6424,,Herland,"Gilman, Charlotte Perkins"
6425,,Herland,"Gilman, Charlotte Perkins"
6426,,Herland,"Gilman, Charlotte Perkins"
6427,,Herland,"Gilman, Charlotte Perkins"
6428,CHAPTER 6. Comparisons Are Odious,Herland,"Gilman, Charlotte Perkins"
6429,,Herland,"Gilman, Charlotte Perkins"
6430,,Herland,"Gilman, Charlotte Perkins"
6431,"I had always been proud of my country, of course. Everyone is. Compared",Herland,"Gilman, Charlotte Perkins"
6432,"with the other lands and other races I knew, the United States of",Herland,"Gilman, Charlotte Perkins"
6433,"America had always seemed to me, speaking modestly, as good as the best",Herland,"Gilman, Charlotte Perkins"
6434,of them.,Herland,"Gilman, Charlotte Perkins"
6435,,Herland,"Gilman, Charlotte Perkins"
6436,"But just as a clear-eyed, intelligent, perfectly honest, and",Herland,"Gilman, Charlotte Perkins"
6437,well-meaning child will frequently jar one's self-esteem by innocent,Herland,"Gilman, Charlotte Perkins"
6438,"questions, so did these women, without the slightest appearance of",Herland,"Gilman, Charlotte Perkins"
6439,"malice or satire, continually bring up points of discussion which we",Herland,"Gilman, Charlotte Perkins"
6440,spent our best efforts in evading.,Herland,"Gilman, Charlotte Perkins"
6441,,Herland,"Gilman, Charlotte Perkins"
6442,"Now that we were fairly proficient in their language, had read a lot",Herland,"Gilman, Charlotte Perkins"
6443,"about their history, and had given them the general outlines of ours,",Herland,"Gilman, Charlotte Perkins"
6444,they were able to press their questions closer.,Herland,"Gilman, Charlotte Perkins"
6445,,Herland,"Gilman, Charlotte Perkins"
6446,"So when Jeff admitted the number of ""women wage earners"" we had, they",Herland,"Gilman, Charlotte Perkins"
6447,"instantly asked for the total population, for the proportion of adult",Herland,"Gilman, Charlotte Perkins"
6448,"women, and found that there were but twenty million or so at the",Herland,"Gilman, Charlotte Perkins"
6449,outside.,Herland,"Gilman, Charlotte Perkins"
6450,,Herland,"Gilman, Charlotte Perkins"
6451,"""Then at least a third of your women are--what is it you call them--wage",Herland,"Gilman, Charlotte Perkins"
6452,"earners? And they are all POOR. What is POOR, exactly?""",Herland,"Gilman, Charlotte Perkins"
6453,,Herland,"Gilman, Charlotte Perkins"
